"","views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate"
"61866",23510,0,2526,"2011-11-12","2018-10-12",61865,0,"FR",1
"36619",6985,1,1827,"2013-10-10","2018-10-11",36618,0,"FR",1
"99662",1121165,0,1955,"2013-06-05","2018-10-12",99661,0,"EN",0
"88402",34660,0,1378,"2015-01-03","2018-10-12",88401,0,"FR",1
"156522",13362,1,2111,"2012-12-31","2018-10-12",156521,0,"EN",1
"113095",2805793,0,1747,"2013-12-30","2018-10-12",113094,0,"EN",0
"25518",1759490,0,1589,"2014-06-06","2018-10-12",25517,0,"EN",0
"136480",95976,1,1139,"2015-08-30","2018-10-12",136479,0,"EN",1
"148143",687419,1,2064,"2013-02-16","2018-10-12",148142,0,"EN",0
"24247",1638289,0,2275,"2012-07-20","2018-10-12",24246,0,"EN",0
"149703",956220,0,1166,"2015-08-03","2018-10-12",149702,0,"EN",0
"23072",325117,1,1511,"2014-08-23","2018-10-12",23071,0,"EN",1
"46530",3374798,0,2788,"2011-02-23","2018-10-12",46529,0,"EN",0
"22228",1630652,0,1431,"2014-11-11","2018-10-12",22227,0,"EN",0
"61488",668958,1,1361,"2015-01-20","2018-10-12",61487,0,"EN",0
"158062",696994,0,2317,"2012-06-05","2018-10-09",158061,0,"SV",0
"2954",1154036,0,1955,"2013-06-05","2018-10-12",2953,0,"EN",0
"10126",3468427,1,1414,"2014-11-28","2018-10-12",10125,0,"SV",0
"91510",971550,0,1726,"2014-01-20","2018-10-12",91509,0,"SV",0
"73531",346373,0,2673,"2011-06-18","2018-10-12",73530,0,"EN",0
"102599",1837712,1,2043,"2013-03-09","2018-10-12",102598,0,"EN",0
"48221",744214,1,2299,"2012-06-26","2018-10-12",48220,0,"EN",0
"48812",7253376,0,2547,"2011-10-22","2018-10-12",48811,0,"EN",0
"140428",436294,1,2304,"2012-06-21","2018-10-12",140427,0,"EN",0
"118493",4811655,0,2432,"2012-02-14","2018-10-12",118492,0,"EN",0
"19471",5778503,0,3798,"2008-05-19","2018-10-12",19470,0,"EN",0
"112907",2444156,0,2088,"2013-01-23","2018-10-12",112906,0,"EN",0
"66343",3940819,0,3015,"2010-07-11","2018-10-12",66342,0,"EN",0
"121805",145509,1,1498,"2014-09-05","2018-10-12",121804,0,"EN",1
"2958",2409073,0,2394,"2012-03-23","2018-10-12",2957,0,"EN",0
"105996",1647917,0,1324,"2015-02-26","2018-10-12",105995,0,"EN",0
"84705",2100424,1,2310,"2012-06-15","2018-10-12",84704,0,"SV",0
"65854",185288,0,3162,"2010-02-14","2018-10-12",65853,0,"EN",0
"156188",493827,1,1540,"2014-07-25","2018-10-12",156187,0,"EN",0
"131978",363715,1,2602,"2011-08-28","2018-10-12",131977,0,"EN",0
"68142",1521084,1,2176,"2012-10-26","2018-10-11",68141,0,"EN",0
"71055",264230,0,2432,"2012-02-09","2018-10-07",71054,0,"EN",0
"132434",13290,1,2598,"2011-06-18","2018-07-29",132433,0,"EN",0
"154486",176715,1,1640,"2014-04-14","2018-10-10",154485,0,"EN",0
"161095",1599678,1,1578,"2014-06-17","2018-10-12",161094,0,"EN",0
"162125",1678439,1,1512,"2014-08-22","2018-10-12",162124,0,"EN",0
"8524",9876,1,2125,"2012-12-16","2018-10-11",8523,0,"EN",0
"54931",63411,1,1494,"2014-09-09","2018-10-12",54930,0,"EN",1
"33944",272085,0,3688,"2008-09-06","2018-10-12",33943,0,"EN",0
"96042",21963,0,2585,"2011-09-13","2018-10-11",96041,0,"EN",1
"160303",1794473,0,1849,"2013-09-19","2018-10-12",160302,0,"EN",0
"23955",678344,1,2437,"2012-02-09","2018-10-12",23954,0,"EN",0
"129540",120687,1,1081,"2015-10-27","2018-10-12",129539,0,"EN",1
"76285",104844,0,2225,"2012-09-08","2018-10-12",76284,0,"EN",0
"198",27924,1,1867,"2013-09-01","2018-10-12",197,0,"EN",1
"113548",30688,0,2126,"2012-12-14","2018-10-10",113547,0,"EN",0
"29363",836872,0,1539,"2014-07-26","2018-10-12",29362,0,"EN",0
"132689",1178,0,1324,"2015-02-25","2018-10-11",132688,0,"EN",1
"97783",3796,1,2303,"2012-06-03","2018-09-23",97782,0,"EN",1
"12690",1257879,0,1908,"2013-07-22","2018-10-12",12689,0,"EN",0
"10067",1131579,0,1783,"2013-11-24","2018-10-12",10066,0,"EN",0
"70787",816857,1,2369,"2012-04-17","2018-10-12",70786,0,"EN",0
"31189",17341,0,1505,"2014-08-29","2018-10-12",31188,0,"EN",1
"35165",3508,1,1272,"2015-04-14","2018-10-07",35164,0,"EN",1
"41105",159398,0,1297,"2015-03-25","2018-10-12",41104,0,"EN",1
"43163",43615,0,1381,"2014-12-31","2018-10-12",43162,0,"EN",1
"116334",61328,1,1220,"2015-06-10","2018-10-12",116333,0,"EN",1
"77406",2330843,1,2258,"2012-08-06","2018-10-12",77405,0,"EN",0
"89189",29118,1,2059,"2013-02-03","2018-09-24",89188,0,"EN",1
"27604",1300412,0,1124,"2015-09-14","2018-10-12",27603,0,"EN",0
"87172",1330702,0,1707,"2014-02-08","2018-10-12",87171,0,"EN",0
"35145",513932,0,1490,"2014-09-12","2018-10-11",35144,0,"EN",0
"132847",12797,1,664,"2016-12-06","2018-10-01",132846,0,"EN",1
"73032",8856,1,931,"2016-03-25","2018-10-12",73031,0,"EN",0
"150208",99120396,0,2094,"2013-01-17","2018-10-12",150207,0,"EN",0
"133012",4249,1,1053,"2015-11-22","2018-10-10",133011,0,"EN",0
"102328",12698,1,545,"2017-04-15","2018-10-12",102327,0,"EN",1
"65485",1376862,0,2621,"2011-08-09","2018-10-12",65484,0,"EN",0
"84457",36395,1,765,"2016-09-07","2018-10-12",84456,0,"EN",1
"85426",35759,1,554,"2017-04-01","2018-10-07",85425,0,"OTHER",0
"16636",34909,1,664,"2016-12-17","2018-10-12",16635,0,"EN",0
"139981",67321444,1,2330,"2012-05-26","2018-10-12",139980,0,"EN",0
"11600",11409,1,1672,"2014-02-24","2018-09-23",11599,0,"EN",1
"102535",3389,1,1169,"2015-06-27","2018-09-08",102534,0,"EN",1
"78296",5841,1,606,"2017-02-13","2018-10-12",78295,0,"EN",1
"39394",10079,1,1526,"2014-08-07","2018-10-11",39393,0,"EN",1
"164191",9357,1,2001,"2013-04-20","2018-10-12",164190,0,"EN",1
"157621",6718,0,967,"2016-02-18","2018-10-12",157620,0,"EN",1
"64828",44818,1,1330,"2015-02-20","2018-10-12",64827,0,"EN",1
"156751",415,1,1547,"2014-07-15","2018-10-09",156750,0,"EN",0
"44290",923,1,1727,"2014-01-18","2018-10-11",44289,0,"EN",1
"72284",8595647,0,1247,"2015-05-14","2018-10-12",72283,0,"EN",0
"26831",2712,0,724,"2016-10-18","2018-10-12",26830,0,"EN",0
"46006",75243,1,1101,"2015-10-07","2018-10-12",46005,0,"EN",1
"5544",226172,0,1224,"2015-06-06","2018-10-12",5543,0,"EN",0
"137145",6671,1,647,"2017-01-02","2018-10-11",137144,0,"EN",1
"120786",439604,0,1200,"2015-06-30","2018-10-12",120785,0,"EN",0
"148780",19794,0,504,"2017-05-25","2018-10-11",148779,0,"EN",1
"39296",26377,0,1235,"2015-05-26","2018-10-12",39295,0,"EN",1
"95286",76810,1,1864,"2013-09-04","2018-10-12",95285,0,"EN",1
"3000",1448165,0,3411,"2009-06-10","2018-10-12",2999,0,"EN",0
"153393",5942,1,265,"2018-01-18","2018-10-10",153392,0,"EN",1
"69811",3723,0,1043,"2015-11-19","2018-09-27",69810,0,"EN",1
"63935",6009631,0,2737,"2011-04-15","2018-10-12",63934,0,"EN",0
"58251",37607,1,2226,"2012-09-07","2018-10-12",58250,0,"EN",1
"155662",36989,1,1437,"2014-11-05","2018-10-12",155661,0,"EN",1
"42695",15251,1,1929,"2013-06-21","2018-10-02",42694,0,"EN",1
"87580",541430,1,1299,"2015-03-23","2018-10-12",87579,0,"EN",0
"90937",40019,1,692,"2016-11-18","2018-10-11",90936,0,"EN",1
"1025",168234,0,3078,"2010-05-09","2018-10-12",1024,0,"EN",0
"74987",94662,1,2284,"2012-07-11","2018-10-12",74986,0,"EN",1
"48003",11826,1,3563,"2009-01-09","2018-10-12",48002,0,"EN",0
"86856",3261,1,1964,"2013-05-26","2018-10-11",86855,0,"EN",1
"150123",2710808,1,1833,"2013-10-05","2018-10-12",150122,0,"DE",0
"59533",6198030,0,1652,"2014-04-04","2018-10-12",59532,0,"EN",0
"32509",412138,1,2252,"2012-08-12","2018-10-12",32508,0,"DE",0
"98704",2269224,0,1572,"2014-06-23","2018-10-12",98703,0,"FR",0
"45686",54676,0,2193,"2012-10-07","2018-10-09",45685,0,"EN",1
"88613",1266315,0,2417,"2012-02-29","2018-10-12",88612,0,"EN",0
"138827",442677,1,1716,"2014-01-30","2018-10-12",138826,0,"EN",0
"29716",42801507,0,610,"2017-02-09","2018-10-12",29715,0,"FR",0
"83547",170166,1,1968,"2013-05-23","2018-10-12",83546,0,"FR",0
"119811",171004,1,1761,"2013-12-16","2018-10-12",119810,0,"FR",0
"78422",1206371,1,1692,"2014-02-23","2018-10-12",78421,0,"FR",0
"85352",49316,1,1915,"2013-07-15","2018-10-12",85351,0,"EN",1
"58144",23493,0,3006,"2010-07-20","2018-10-12",58143,0,"EN",1
"93753",2893,0,1467,"2014-10-06","2018-10-12",93752,0,"EN",0
"45776",18816,1,579,"2017-03-12","2018-10-12",45775,0,"DE",1
"153787",118750,0,2766,"2011-03-15","2018-10-10",153786,0,"DE",1
"48495",2932,0,3288,"2009-09-26","2018-09-27",48494,0,"EN",1
"166021",26770,0,1585,"2014-06-10","2018-10-12",166020,0,"EN",1
"151485",13316,0,2097,"2013-01-13","2018-10-11",151484,0,"FR",0
"113137",1119546,0,2234,"2012-08-28","2018-10-10",113136,0,"ES",0
"54720",12965,0,2816,"2011-01-24","2018-10-10",54719,0,"EN",1
"17841",139645,0,2310,"2012-06-15","2018-10-12",17840,0,"EN",1
"43936",24407,1,547,"2017-04-13","2018-10-12",43935,0,"EN",1
"82380",86585,0,2101,"2013-01-08","2018-10-10",82379,0,"EN",1
"113296",22115,1,1147,"2015-08-22","2018-10-12",113295,0,"EN",1
"141002",1661,0,1297,"2015-03-21","2018-10-08",141001,0,"EN",0
"167774",1444,0,1069,"2015-11-06","2018-10-10",167773,0,"EN",0
"852",229,1,1911,"2013-07-18","2018-10-11",851,0,"EN",0
"96344",30435,1,1334,"2015-02-16","2018-10-12",96343,0,"EN",1
"83754",2520254,1,2414,"2012-03-03","2018-10-12",83753,0,"EN",0
"165955",114809,1,1854,"2013-09-14","2018-10-12",165954,0,"EN",1
"116618",6348,0,2129,"2012-12-12","2018-10-11",116617,0,"PT",1
"132885",6858,0,1895,"2013-07-07","2018-09-14",132884,0,"EN",1
"41403",58598,0,1501,"2014-08-31","2018-10-10",41402,0,"EN",1
"102849",117931,0,2298,"2012-06-27","2018-10-12",102848,0,"EN",1
"95809",6777,0,3424,"2009-05-23","2018-10-07",95808,0,"EN",1
"79946",177359,0,2539,"2011-10-30","2018-10-12",79945,0,"EN",0
"148739",34735,1,2123,"2012-12-19","2018-10-12",148738,0,"EN",1
"84527",7336443,0,1606,"2014-05-20","2018-10-12",84526,0,"EN",0
"120438",3554145,0,1248,"2015-05-13","2018-10-12",120437,0,"EN",0
"161384",1132205,0,1512,"2014-08-22","2018-10-12",161383,0,"FR",0
"24393",9524566,0,2478,"2011-12-30","2018-10-12",24392,0,"FR",0
"113218",3605326,0,2163,"2012-11-09","2018-10-12",113217,0,"FR",0
"167361",69852,0,1778,"2013-11-29","2018-10-12",167360,0,"EN",1
"94451",9884631,0,2725,"2011-04-27","2018-10-12",94450,0,"EN",0
"21794",9194058,1,2853,"2010-12-20","2018-10-12",21793,0,"FR",0
"122381",42948,1,1968,"2013-05-23","2018-10-12",122380,0,"EN",0
"46526",144887,1,2375,"2012-04-11","2018-10-12",46525,0,"DE",0
"23833",2003,1,1919,"2013-07-08","2018-10-09",23832,0,"EN",1
"25123",15141,0,2124,"2012-12-02","2018-09-26",25122,0,"EN",0
"104869",5352,1,1932,"2013-06-28","2018-10-12",104868,0,"EN",1
"29202",54251,1,1351,"2015-01-30","2018-10-12",29201,0,"DE",1
"82079",20585,1,1196,"2015-07-02","2018-10-10",82078,0,"EN",1
"60511",11362,0,2584,"2011-09-15","2018-10-12",60510,0,"EN",1
"44804",292778,1,1516,"2014-08-18","2018-10-12",44803,0,"DE",1
"107233",290982,0,1166,"2015-08-03","2018-10-12",107232,0,"EN",1
"162759",182858,1,2558,"2011-10-11","2018-10-12",162758,0,"EN",1
"3795",14050,1,895,"2016-04-30","2018-10-12",3794,0,"EN",0
"61967",12130,1,2458,"2012-01-19","2018-10-12",61966,0,"EN",1
"94060",248194,1,1117,"2015-09-20","2018-10-11",94059,0,"EN",1
"86147",30798,1,1100,"2015-10-07","2018-10-11",86146,0,"EN",1
"75091",9155,1,1273,"2015-04-15","2018-10-09",75090,0,"EN",1
"111876",488976,1,1891,"2013-08-08","2018-10-12",111875,0,"EN",0
"41259",4364499,0,2536,"2011-11-02","2018-10-12",41258,0,"EN",0
"54954",7908916,0,3385,"2009-07-06","2018-10-12",54953,0,"EN",0
"61518",120801,1,998,"2016-01-18","2018-10-12",61517,0,"EN",0
"140746",2446695,0,3238,"2009-11-30","2018-10-12",140745,0,"EN",0
"155282",26958132,1,2886,"2010-11-17","2018-10-12",155281,0,"EN",0
"90395",30330938,1,2200,"2012-10-03","2018-10-12",90394,0,"EN",0
"146117",785912,1,1036,"2015-12-11","2018-10-12",146116,0,"EN",0
"106560",17523250,0,1954,"2013-06-06","2018-10-12",106559,0,"EN",0
"32414",4132361,0,2098,"2013-01-13","2018-10-12",32413,0,"EN",0
"7858",166967,0,3050,"2010-06-06","2018-10-12",7857,0,"EN",0
"158937",982826,1,3142,"2010-03-06","2018-10-12",158936,0,"EN",0
"132349",696,1,1266,"2015-04-12","2018-09-29",132348,0,"EN",0
"152633",193117,0,3514,"2009-02-27","2018-10-12",152632,0,"EN",1
"122938",50542,0,1620,"2014-05-06","2018-10-12",122937,0,"EN",0
"5264",9264,0,2327,"2012-05-24","2018-10-07",5263,0,"EN",1
"126580",8646,0,1898,"2013-07-16","2018-09-26",126579,0,"EN",0
"19895",9114,0,1573,"2014-06-22","2018-10-12",19894,0,"EN",1
"2178",1858890,0,2081,"2013-01-30","2018-10-12",2177,0,"EN",0
"99497",372369,0,3274,"2009-10-25","2018-10-12",99496,0,"EN",0
"97532",3362206,0,2461,"2012-01-16","2018-10-12",97531,0,"EN",0
"167713",7818,1,1647,"2014-03-23","2018-09-25",167712,0,"EN",1
"60844",4430412,1,1752,"2013-12-25","2018-10-12",60843,0,"EN",0
"21914",7365538,0,2109,"2013-01-02","2018-10-12",21913,0,"EN",0
"68771",5876,0,1196,"2015-07-04","2018-10-12",68770,0,"EN",1
"159868",365303,0,3232,"2009-12-06","2018-10-12",159867,0,"EN",0
"78756",4533,0,1662,"2014-03-25","2018-10-12",78755,0,"EN",1
"78326",173379,1,2150,"2012-11-22","2018-10-12",78325,0,"EN",0
"139794",228142,0,1002,"2016-01-12","2018-10-10",139793,0,"EN",0
"71224",2351920,0,1320,"2015-03-02","2018-10-12",71223,0,"EN",0
"91132",29401,0,2624,"2011-08-06","2018-10-12",91131,0,"EN",1
"20881",2769968,1,2377,"2012-04-09","2018-10-12",20880,0,"EN",0
"165841",7025,0,2433,"2012-02-13","2018-10-12",165840,0,"EN",1
"7771",4162177,1,1117,"2015-09-21","2018-10-12",7770,0,"EN",0
"69688",18414,0,1145,"2015-08-24","2018-10-12",69687,0,"DE",1
"138997",15927,0,1235,"2015-05-24","2018-10-10",138996,0,"EN",1
"42275",44963,1,701,"2016-11-10","2018-10-12",42274,0,"EN",1
"122956",7517,0,700,"2016-11-11","2018-10-12",122955,0,"EN",1
"13709",14840,1,1254,"2015-05-07","2018-10-12",13708,0,"DE",1
"74175",2569,1,2008,"2013-03-26","2018-09-24",74174,0,"DE",0
"39395",3370,1,921,"2016-04-04","2018-10-12",39394,0,"EN",0
"79929",9547,0,995,"2016-01-17","2018-10-08",79928,0,"EN",1
"149605",575,0,775,"2016-08-27","2018-10-11",149604,0,"DE",0
"86354",110,0,394,"2017-09-10","2018-10-09",86353,0,"EN",0
"136587",260106,1,1570,"2014-06-25","2018-10-12",136586,0,"DE",1
"29659",7737728,1,2237,"2012-08-27","2018-10-12",29658,0,"DE",0
"14419",135514,1,1322,"2015-02-28","2018-10-12",14418,0,"DE",1
"151415",11798,1,1087,"2015-10-21","2018-10-12",151414,0,"DE",1
"50720",128442,1,1017,"2015-12-30","2018-10-12",50719,0,"DE",1
"16087",429768,1,1201,"2015-06-29","2018-10-12",16086,0,"EN",0
"32430",1039,0,984,"2016-02-01","2018-10-12",32429,0,"EN",1
"111827",5448573,0,2451,"2012-01-26","2018-10-12",111826,0,"DE",0
"21781",1185,0,481,"2017-06-11","2018-10-05",21780,0,"EN",0
"118566",1899,0,277,"2018-01-07","2018-10-11",118565,0,"IT",0
"78274",2937,1,1115,"2015-09-21","2018-10-10",78273,0,"DE",0
"35914",4160,0,304,"2017-12-12","2018-10-12",35913,0,"EN",1
"124323",59554,0,783,"2016-08-20","2018-10-12",124322,0,"FR",1
"129805",10700,0,1622,"2014-05-04","2018-10-12",129804,0,"EN",1
"53457",5066,1,869,"2016-05-16","2018-10-02",53456,0,"EN",1
"39367",9279,1,2133,"2012-12-09","2018-10-12",39366,0,"DE",1
"153459",1161,1,2531,"2011-11-07","2018-10-12",153458,0,"EN",0
"67231",4747,1,2501,"2011-12-07","2018-10-12",67230,0,"EN",1
"95281",52234,1,2577,"2011-09-22","2018-10-12",95280,0,"DE",1
"76121",5034,0,694,"2016-11-16","2018-10-11",76120,0,"EN",0
"64434",4597,1,503,"2017-05-18","2018-10-03",64433,0,"DE",1
"95003",890,1,702,"2016-10-20","2018-09-22",95002,0,"EN",0
"139782",2396,1,617,"2017-01-28","2018-10-07",139781,0,"EN",1
"97192",652544,0,1691,"2014-02-24","2018-10-12",97191,0,"DE",0
"111008",3795107,0,2432,"2012-02-14","2018-10-12",111007,0,"EN",0
"137277",3415434,0,1445,"2014-10-28","2018-10-12",137276,0,"EN",0
"79767",3770413,0,3871,"2008-03-07","2018-10-12",79766,0,"EN",0
"157885",1697,1,1602,"2014-05-24","2018-10-12",157884,0,"OTHER",1
"49183",10643,1,2281,"2012-07-14","2018-10-12",49182,0,"EN",1
"79791",19230,1,1162,"2015-08-07","2018-10-12",79790,0,"EN",1
"68201",93921,1,1805,"2013-11-02","2018-10-12",68200,0,"EN",1
"91528",80878,0,1824,"2013-10-14","2018-10-12",91527,0,"EN",1
"117594",222666,0,2557,"2011-10-12","2018-10-12",117593,0,"EN",0
"102597",59430,1,1778,"2013-11-29","2018-10-12",102596,0,"EN",1
"35788",5899684,0,3370,"2009-07-21","2018-10-12",35787,0,"EN",0
"78168",5791544,0,2313,"2012-06-12","2018-10-12",78167,0,"EN",0
"18213",5681042,1,2456,"2012-01-21","2018-10-12",18212,0,"EN",0
"116215",112446,1,1335,"2015-02-15","2018-10-12",116214,0,"EN",1
"140429",56701,0,1946,"2013-06-14","2018-10-12",140428,0,"EN",1
"41688",155329,0,1046,"2015-12-01","2018-10-12",41687,0,"EN",0
"88008",125641,0,783,"2016-08-20","2018-10-12",88007,0,"EN",1
"72880",178521,1,1009,"2016-01-07","2018-10-12",72879,0,"EN",0
"51935",19737,0,521,"2017-05-09","2018-10-12",51934,0,"EN",1
"133284",179638,0,2153,"2012-11-19","2018-10-12",133283,0,"EN",1
"34852",31748,0,1455,"2014-10-18","2018-10-12",34851,0,"EN",1
"2473",262755,1,1763,"2013-12-14","2018-10-12",2472,0,"EN",0
"109860",33556,1,1626,"2014-04-28","2018-10-10",109859,0,"EN",0
"164560",128896,1,2424,"2012-02-22","2018-10-12",164559,0,"EN",1
"51324",145480,0,1298,"2015-03-24","2018-10-12",51323,0,"EN",0
"131415",4142519,0,2658,"2011-07-03","2018-10-12",131414,0,"EN",0
"54274",104933,1,1190,"2015-07-09","2018-10-11",54273,0,"EN",0
"92124",5445444,1,1992,"2013-04-29","2018-10-12",92123,0,"EN",0
"62134",13262291,1,1536,"2014-07-29","2018-10-12",62133,0,"EN",0
"110252",238303,1,1865,"2013-09-03","2018-10-12",110251,0,"EN",0
"80216",375250,1,1557,"2014-07-08","2018-10-12",80215,0,"EN",1
"160955",41111,1,2764,"2011-03-19","2018-10-12",160954,0,"EN",1
"122865",2433279,1,1794,"2013-11-13","2018-10-12",122864,0,"EN",0
"30370",2188040,0,1647,"2014-04-09","2018-10-12",30369,0,"EN",0
"5072",7128464,1,2101,"2013-01-10","2018-10-12",5071,0,"EN",0
"118335",271507,1,984,"2016-02-01","2018-10-12",118334,0,"EN",0
"51662",50312,1,1299,"2015-03-23","2018-10-12",51661,0,"EN",1
"25758",3818690,1,3714,"2008-08-11","2018-10-12",25757,0,"EN",0
"139784",4427944,0,2537,"2011-11-01","2018-10-12",139783,0,"EN",0
"159760",26447,1,473,"2017-06-26","2018-10-12",159759,0,"EN",1
"76284",78866,0,1793,"2013-11-14","2018-10-12",76283,0,"EN",1
"115239",7142,0,929,"2016-03-27","2018-10-12",115238,0,"EN",1
"145076",1889110,1,1803,"2013-11-04","2018-10-12",145075,0,"EN",0
"162771",305137,1,3993,"2007-11-06","2018-10-12",162770,0,"EN",1
"66214",63745,1,1688,"2014-02-27","2018-10-12",66213,0,"EN",1
"79625",525861,1,1164,"2015-08-05","2018-10-12",79624,0,"EN",0
"126167",1481166,1,1812,"2013-10-26","2018-10-12",126166,0,"EN",0
"32565",92746,1,1862,"2013-09-06","2018-10-12",32564,0,"EN",1
"43811",313549,1,1484,"2014-09-19","2018-10-12",43810,0,"EN",0
"68438",322806,1,1345,"2015-02-05","2018-10-12",68437,0,"EN",1
"45930",9956793,1,2980,"2010-08-15","2018-10-12",45929,0,"EN",0
"85667",1579458,0,2025,"2013-03-27","2018-10-12",85666,0,"EN",0
"159386",390420,1,2595,"2011-09-04","2018-10-12",159385,0,"EN",0
"25760",46857,0,1812,"2013-10-26","2018-10-12",25759,0,"EN",1
"60423",247049,1,1915,"2013-07-15","2018-10-12",60422,0,"EN",0
"6768",362,1,926,"2016-02-25","2018-09-08",6767,0,"EN",0
"132228",35488,1,1582,"2014-06-12","2018-10-11",132227,0,"EN",1
"140136",237433,1,2094,"2013-01-17","2018-10-12",140135,0,"EN",0
"149639",33418,0,2098,"2013-01-13","2018-10-12",149638,0,"EN",1
"139882",393688,1,2302,"2012-06-23","2018-10-12",139881,0,"EN",0
"92551",9353090,1,2748,"2011-04-04","2018-10-12",92550,0,"EN",0
"14887",12297,1,1888,"2013-08-11","2018-10-12",14886,0,"EN",1
"106263",69356,0,1338,"2015-02-12","2018-10-12",106262,0,"EN",1
"107761",62420,1,903,"2016-04-22","2018-10-12",107760,0,"EN",1
"80029",54773,1,731,"2016-10-11","2018-10-12",80028,0,"EN",1
"52457",18108,0,1829,"2013-10-07","2018-10-10",52456,0,"EN",0
"87684",41833,1,1233,"2015-05-27","2018-10-11",87683,0,"EN",1
"119810",1673227,1,2809,"2011-02-02","2018-10-12",119809,0,"EN",0
"8240",1188296,1,1169,"2015-07-31","2018-10-12",8239,0,"EN",0
"136866",3509622,0,2191,"2012-10-12","2018-10-12",136865,0,"EN",0
"113988",13883,1,2313,"2012-06-04","2018-10-04",113987,0,"EN",1
"50908",82854,1,1581,"2014-06-13","2018-10-11",50907,0,"EN",1
"89582",182366,1,1546,"2014-07-19","2018-10-12",89581,0,"EN",0
"92293",33459,1,1375,"2015-01-06","2018-10-12",92292,0,"EN",1
"104547",346536,1,1588,"2014-06-06","2018-10-11",104546,0,"EN",1
"63885",123234,1,1722,"2014-01-24","2018-10-12",63884,0,"EN",1
"2260",1486,1,1294,"2015-03-19","2018-10-03",2259,0,"EN",0
"116386",19245,1,1065,"2015-11-11","2018-10-11",116385,0,"EN",1
"144390",790434,1,1655,"2014-04-01","2018-10-12",144389,0,"EN",0
"72436",50600,1,2121,"2012-12-21","2018-10-12",72435,0,"EN",0
"46651",262508,0,1587,"2014-06-08","2018-10-12",46650,0,"EN",0
"35443",29414,1,1422,"2014-11-20","2018-10-12",35442,0,"EN",1
"160649",53255,1,557,"2017-04-03","2018-10-12",160648,0,"EN",1
"14737",701769,1,2812,"2011-01-30","2018-10-12",14736,0,"EN",0
"166705",38959744,1,2585,"2011-09-14","2018-10-12",166704,0,"EN",0
"35187",70980800,1,2755,"2011-03-28","2018-10-12",35186,0,"EN",0
"165337",359922,0,1922,"2013-07-08","2018-10-12",165336,0,"ES",0
"99431",516445,0,1179,"2015-07-14","2018-10-05",99430,0,"EN",0
"111843",4667463,0,2207,"2012-09-26","2018-10-12",111842,0,"EN",0
"3424",120556,0,1133,"2015-09-05","2018-10-12",3423,0,"EN",0
"47921",5767,1,689,"2016-11-22","2018-10-12",47920,0,"EN",1
"97936",47533,1,963,"2016-02-22","2018-10-12",97935,0,"EN",1
"112999",913706,1,1356,"2015-01-25","2018-10-12",112998,0,"EN",0
"166431",1449,0,549,"2017-04-10","2018-10-11",166430,0,"EN",0
"125951",6411201,0,1649,"2014-04-07","2018-10-12",125950,0,"EN",0
"142283",26955,1,869,"2016-05-26","2018-10-12",142282,0,"EN",1
"61500",33208,1,1589,"2014-06-06","2018-10-12",61499,0,"EN",1
"111781",3153,0,1140,"2015-08-29","2018-10-12",111780,0,"EN",1
"146362",1062941,1,606,"2017-02-13","2018-10-12",146361,0,"EN",0
"38381",17520,1,897,"2016-04-27","2018-10-11",38380,0,"EN",1
"148514",294117,0,1783,"2013-11-24","2018-10-12",148513,0,"EN",0
"20449",978788,0,3013,"2010-07-13","2018-10-12",20448,0,"EN",0
"62412",446117,1,1888,"2013-08-11","2018-10-12",62411,0,"EN",0
"18599",73213832,0,2348,"2012-05-08","2018-10-12",18598,0,"EN",0
"113857",893,0,1993,"2013-04-25","2018-10-09",113856,0,"EN",0
"163065",2641990,0,1730,"2014-01-16","2018-10-12",163064,0,"FR",0
"152862",982630,1,1503,"2014-08-23","2018-10-04",152861,0,"EN",0
"27541",2813,1,703,"2016-10-28","2018-10-01",27540,0,"EN",1
"163846",71772,1,882,"2016-05-13","2018-10-12",163845,0,"EN",1
"115814",34476,1,765,"2016-09-06","2018-10-11",115813,0,"EN",1
"81116",33986,1,1257,"2015-05-03","2018-10-11",81115,0,"EN",1
"166432",27820,1,1127,"2015-09-11","2018-10-12",166431,0,"EN",1
"157321",1968,1,1657,"2014-03-26","2018-10-08",157320,0,"EN",1
"127519",10715,1,1665,"2014-03-21","2018-10-11",127518,0,"EN",1
"97127",4428,1,760,"2016-08-02","2018-09-01",97126,0,"EN",1
"62854",6159,0,1252,"2015-05-08","2018-10-11",62853,0,"EN",1
"49194",18764,1,1977,"2013-05-10","2018-10-08",49193,0,"EN",1
"118615",6345,1,356,"2017-10-20","2018-10-11",118614,0,"EN",1
"138248",109386,1,1208,"2015-06-22","2018-10-12",138247,0,"EN",1
"159498",8069,1,937,"2016-03-19","2018-10-12",159497,0,"EN",1
"121989",55068,1,1538,"2014-07-26","2018-10-11",121988,0,"EN",1
"91000",28746,1,1253,"2015-05-05","2018-10-09",90999,0,"EN",1
"115061",1860,1,916,"2016-03-27","2018-09-29",115060,0,"EN",1
"157269",17112,0,1745,"2014-01-01","2018-10-12",157268,0,"EN",0
"157434",7267,1,1158,"2015-08-10","2018-10-11",157433,0,"EN",1
"104872",18693,1,2900,"2010-11-03","2018-10-12",104871,0,"EN",1
"150954",69600,1,2035,"2013-03-17","2018-10-12",150953,0,"EN",1
"144121",19831,1,1110,"2015-09-23","2018-10-07",144120,0,"EN",0
