"","views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate"
"106204",41709,1,1797,"2013-11-10","2018-10-12",106203,0,"1",1
"130911",4400,0,2055,"2013-02-15","2018-10-02",130910,0,"3",0
"119946",44657,1,720,"2016-10-22","2018-10-12",119945,0,"1",1
"4264",1444,0,341,"2017-10-30","2018-10-06",4263,0,"5",0
"55935",986,0,1490,"2014-08-30","2018-09-28",55934,0,"1",0
"120911",29940,1,1326,"2015-02-18","2018-10-06",120910,0,"7",1
"85159",457,1,1291,"2015-03-31","2018-10-12",85158,0,"2",0
"63995",26105,0,1531,"2014-08-03","2018-10-12",63994,0,"1",1
"24921",1362,1,2076,"2013-02-04","2018-10-12",24920,0,"1",0
"72655",60266,1,2089,"2013-01-19","2018-10-09",72654,0,"1",0
"130460",1864,0,1762,"2013-10-28","2018-08-25",130459,0,"1",0
"45024",6841,0,1053,"2015-11-24","2018-10-12",45023,0,"1",1
"124359",1295,1,1334,"2015-02-14","2018-10-10",124358,0,"1",0
"81702",120771,1,1597,"2014-05-29","2018-10-12",81701,0,"1",0
"150435",39058,1,1533,"2014-07-31","2018-10-11",150434,0,"1",1
"95309",13152,0,2139,"2012-12-03","2018-10-12",95308,0,"1",1
"161332",2485,0,2191,"2012-10-07","2018-10-07",161331,0,"1",1
"131751",1190,0,1208,"2015-06-17","2018-10-07",131750,0,"1",0
"99229",1533,0,2008,"2013-03-09","2018-09-07",99228,0,"1",0
"61743",7470,1,1675,"2014-03-11","2018-10-11",61742,0,"1",0
"61641",2685,1,1290,"2015-03-31","2018-10-11",61640,0,"1",1
"141543",3781,1,1322,"2015-02-25","2018-10-09",141542,0,"1",0
"135906",23227,1,1357,"2015-01-24","2018-10-12",135905,0,"7",0
"2164",1920,0,2755,"2011-02-09","2018-08-26",2163,0,"4",0
"35511",205,0,1231,"2014-05-20","2017-10-02",35510,1,"8",0
"13998",7883,0,637,"2017-01-13","2018-10-12",13997,0,"17",1
"154610",1224,0,960,"2016-02-23","2018-10-10",154609,0,"1",1
"51171",11728,0,1958,"2013-05-26","2018-10-05",51170,0,"1",1
"119457",2267,1,1300,"2015-03-20","2018-10-10",119456,0,"1",0
"52913",60843,1,1444,"2014-10-29","2018-10-12",52912,0,"1",1
"60215",32207,1,1937,"2013-06-18","2018-10-07",60214,0,"1",1
"95268",28363,1,2115,"2012-12-25","2018-10-10",95267,0,"1",1
"127622",776,1,1378,"2015-01-03","2018-10-12",127621,0,"1",0
"128036",45136,1,1116,"2015-09-20","2018-10-10",128035,0,"6",1
"123389",5298,0,1209,"2015-05-14","2018-09-04",123388,0,"1",0
"79476",5754,0,2823,"2011-01-19","2018-10-12",79475,0,"1",1
"65536",14525,0,984,"2016-02-01","2018-10-12",65535,0,"1",1
"97990",3440,1,1849,"2013-09-18","2018-10-11",97989,0,"7",1
"122298",1002,0,1284,"2015-04-07","2018-10-12",122297,0,"1",0
"36515",2266,0,1828,"2013-10-06","2018-10-08",36514,0,"1",0
"93838",1051,0,1624,"2014-02-23","2018-08-05",93837,0,"1",0
"134661",117032,1,2131,"2012-12-11","2018-10-12",134660,0,"1",1
"7420",8846,1,1649,"2014-04-07","2018-10-12",7419,0,"1",1
"102375",32023,0,2057,"2013-02-23","2018-10-12",102374,0,"1",1
"63495",2534,1,2470,"2011-11-22","2018-08-27",63494,0,"1",0
"106352",3786098,0,979,"2016-02-06","2018-10-12",106351,0,"3",0
"116513",339,1,161,"2018-04-18","2018-09-26",116512,0,"1",0
"28274",253,1,1191,"2015-07-09","2018-10-12",28273,0,"1",0
"118742",1401,1,2609,"2011-08-21","2018-10-12",118741,0,"1",0
"55749",370,1,786,"2016-08-14","2018-10-09",55748,0,"1",0
"22811",2219,0,1692,"2014-02-02","2018-09-21",22810,0,"1",0
"47791",13089,1,262,"2018-01-23","2018-10-12",47790,0,"1",1
"98459",51630,1,952,"2016-03-04","2018-10-12",98458,0,"6",1
"109640",1497,0,2611,"2011-07-29","2018-09-21",109639,0,"1",0
"23933",425,0,783,"2016-07-07","2018-08-29",23932,0,"1",0
"141496",496,1,1250,"2015-05-10","2018-10-11",141495,0,"1",0
"96006",1696,1,2252,"2012-08-06","2018-10-06",96005,0,"1",0
"24564",5366,0,674,"2016-12-07","2018-10-12",24563,0,"18",1
"6880",836,0,784,"2016-03-04","2018-04-27",6879,1,"2",0
"150884",587,0,987,"2015-11-03","2018-07-17",150883,0,"1",0
"104734",12645,0,1380,"2014-12-17","2018-09-27",104733,0,"1",0
"151443",9436,1,838,"2016-06-26","2018-10-12",151442,0,"1",1
"73858",65022,1,888,"2016-05-05","2018-10-10",73857,0,"2",1
"90442",14557,0,3276,"2009-10-22","2018-10-11",90441,0,"1",1
"9094",2152,0,3195,"2010-01-04","2018-10-04",9093,0,"1",0
"40346",3361,1,937,"2016-03-17","2018-10-10",40345,0,"8",0
"127402",3378,1,2120,"2012-12-22","2018-10-12",127401,0,"1",1
"71642",397,1,1607,"2014-05-12","2018-10-05",71641,0,"1",0
"39109",3840,0,966,"2016-02-17","2018-10-10",39108,0,"1",1
"120505",184249,1,2688,"2011-05-31","2018-10-09",120504,0,"1",0
"167107",2589,1,683,"2016-11-27","2018-10-11",167106,0,"2",1
"162642",1629,1,1660,"2014-03-16","2018-10-01",162641,0,"1",1
"1825",105010,1,1187,"2015-07-13","2018-10-12",1824,0,"7",1
"36009",2000,0,1119,"2015-09-18","2018-10-11",36008,0,"1",0
"120991",12030,1,2493,"2011-12-15","2018-10-12",120990,0,"1",1
"116669",8413,0,1765,"2013-12-12","2018-10-12",116668,0,"8",1
"34465",1858,0,278,"2018-01-07","2018-10-12",34464,0,"1",1
"16837",5552,1,953,"2016-03-02","2018-10-11",16836,0,"1",0
"20584",11570,1,2185,"2012-10-18","2018-10-12",20583,0,"1",1
"64092",3710,1,2064,"2013-02-16","2018-10-12",64091,0,"1",1
"32222",1783,0,2022,"2013-03-30","2018-10-12",32221,0,"1",0
"83133",1966,1,1850,"2013-09-16","2018-10-10",83132,0,"1",1
"46437",417,0,786,"2016-07-21","2018-09-15",46436,0,"1",0
"10040",771,1,1275,"2015-03-20","2018-09-15",10039,0,"1",0
"67182",23297,1,715,"2016-10-27","2018-10-12",67181,0,"1",1
"146618",208,0,1470,"2014-07-17","2018-07-26",146617,0,"1",0
"144431",6327,1,1733,"2014-01-13","2018-10-12",144430,0,"1",1
"80581",1658,1,1475,"2014-09-28","2018-10-12",80580,0,"1",0
"71978",54393,1,540,"2017-04-20","2018-10-12",71977,0,"1",1
"24150",2563,1,1967,"2013-05-23","2018-10-11",24149,0,"1",1
"66019",3058,1,1076,"2015-10-31","2018-10-11",66018,0,"7",0
"61786",14866,0,947,"2016-03-07","2018-10-10",61785,0,"1",1
"157181",238315,0,1934,"2013-06-26","2018-10-12",157180,0,"1",0
"82743",10857,1,2194,"2012-10-09","2018-10-12",82742,0,"1",1
"42789",576,1,1033,"2015-07-27","2018-05-25",42788,1,"7",0
"150294",766,0,2897,"2010-11-06","2018-10-12",150293,0,"1",0
"92915",1892,1,720,"2016-10-22","2018-10-12",92914,0,"1",1
"17663",1149157,0,549,"2017-04-11","2018-10-12",17662,0,"1",0
"143550",66,1,1568,"2014-06-15","2018-09-30",143549,0,"1",0
"147390",5538,1,2402,"2012-02-22","2018-09-20",147389,0,"1",0
"159166",678,0,2215,"2012-07-01","2018-07-25",159165,0,"1",0
"51466",9219,0,2202,"2012-09-30","2018-10-11",51465,0,"5",0
"124060",268,1,523,"2017-05-04","2018-10-09",124059,0,"1",0
"47399",149984,1,2031,"2013-03-16","2018-10-07",47398,0,"1",1
"167509",3815,1,1114,"2015-09-24","2018-10-12",167508,0,"1",1
"86786",1821,1,315,"2017-11-30","2018-10-11",86785,0,"1",0
"103827",19375,1,684,"2016-11-27","2018-10-12",103826,0,"7",1
"161967",63369,0,1931,"2013-06-29","2018-10-12",161966,0,"1",1
"120577",1441,0,1319,"2015-02-27","2018-10-08",120576,0,"1",0
"39149",11205,0,1357,"2015-01-10","2018-09-28",39148,0,"1",1
"752",1049,0,2200,"2012-09-29","2018-10-08",751,0,"1",0
"83736",292,0,1085,"2015-09-23","2018-09-12",83735,0,"1",0
"27552",11637,0,1516,"2014-08-18","2018-10-12",27551,0,"8",1
"167970",6890,0,1928,"2013-07-02","2018-10-12",167969,0,"12",0
"68591",583,1,1820,"2013-10-18","2018-10-12",68590,0,"1",0
"140281",4799,0,1501,"2014-09-02","2018-10-12",140280,0,"1",1
"83236",20739,0,1890,"2013-08-08","2018-10-11",83235,0,"1",1
"30264",6058,0,1337,"2015-02-13","2018-10-12",30263,0,"5",0
"76737",15406,1,189,"2018-04-06","2018-10-12",76736,0,"1",1
"167224",2574,1,1256,"2015-05-03","2018-10-10",167223,0,"8",1
"140234",37774,1,2441,"2012-02-05","2018-10-12",140233,0,"1",0
"37847",23177,1,941,"2016-03-15","2018-10-12",37846,0,"8",1
"134032",22220,1,758,"2016-09-14","2018-10-12",134031,0,"1",1
"135077",430,1,681,"2016-11-27","2018-10-09",135076,0,"7",0
"135654",553205,1,1315,"2015-03-07","2018-10-12",135653,0,"1",0
"12885",2789,1,2659,"2011-07-02","2018-10-12",12884,0,"1",0
"106406",3643,0,1874,"2013-08-25","2018-10-12",106405,0,"1",1
"1015",1616,0,1588,"2014-06-03","2018-10-08",1014,0,"1",0
"166872",1977,1,2317,"2012-05-25","2018-09-28",166871,0,"1",0
"963",304,0,460,"2017-06-30","2018-10-03",962,0,"1",0
"123972",593811,0,1428,"2014-11-14","2018-10-12",123971,0,"6",0
"47735",259700,1,2688,"2011-06-03","2018-10-12",47734,0,"1",0
"94900",6807,1,1503,"2014-08-31","2018-10-12",94899,0,"1",1
"122626",10604,0,605,"2017-02-14","2018-10-12",122625,0,"5",0
"150383",678,0,744,"2016-09-25","2018-10-09",150382,0,"1",0
"125120",2759,1,903,"2016-04-22","2018-10-12",125119,0,"1",1
"29425",921,1,1094,"2015-10-11","2018-10-09",29424,0,"1",0
"42641",9122,0,1586,"2014-06-09","2018-10-12",42640,0,"1",1
"114244",260126,0,1213,"2015-06-17","2018-10-12",114243,0,"1",0
"26188",2179,1,2129,"2012-11-28","2018-09-27",26187,0,"1",1
"7943",17923,1,1696,"2014-02-19","2018-10-12",7942,0,"7",1
"45156",17004,1,3775,"2008-06-06","2018-10-07",45155,0,"1",0
"116128",5680,1,390,"2017-09-17","2018-10-12",116127,0,"2",1
"67104",142496,0,2241,"2012-08-23","2018-10-12",67103,0,"13",0
"71254",4803,1,459,"2017-07-10","2018-10-12",71253,0,"11",0
"125291",6627,0,1604,"2014-05-22","2018-10-12",125290,0,"1",1
"159244",318,0,1159,"2015-05-12","2018-07-14",159243,0,"1",0
"128752",1478440,0,2055,"2013-02-25","2018-10-12",128751,0,"2",0
"27818",4140,1,2741,"2011-04-10","2018-10-11",27817,0,"2",0
"18544",48747,0,2068,"2013-02-12","2018-10-12",18543,0,"5",1
"53786",4953,1,2348,"2012-05-01","2018-10-05",53785,0,"1",1
"103297",5852,0,2523,"2011-11-14","2018-10-11",103296,0,"1",0
"36082",309,0,1454,"2014-10-19","2018-10-12",36081,0,"1",0
"72484",8100,0,1907,"2013-07-14","2018-10-03",72483,0,"2",0
"108682",10661,1,1551,"2014-07-11","2018-10-09",108681,0,"1",1
"45748",581875,0,2792,"2011-02-19","2018-10-12",45747,0,"1",0
"60751",4242,1,2073,"2013-02-03","2018-10-08",60750,0,"21",1
"110822",36659,0,2201,"2012-10-02","2018-10-12",110821,0,"8",1
"78400",9807,0,1627,"2014-04-29","2018-10-12",78399,0,"1",1
"99046",754,0,1590,"2014-05-25","2018-10-01",99045,0,"1",0
"56163",316,0,1305,"2015-03-04","2018-09-29",56162,0,"1",0
"103961",777,0,1893,"2013-07-27","2018-10-02",103960,0,"1",0
"130647",78254,1,1165,"2015-08-04","2018-10-12",130646,0,"1",1
"61425",3322,1,1614,"2014-05-01","2018-10-01",61424,0,"1",1
"167744",7472,1,198,"2018-03-28","2018-10-12",167743,0,"19",1
"10722",8564,0,2784,"2011-02-27","2018-10-12",10721,0,"1",0
"118767",8140,0,1843,"2013-09-25","2018-10-12",118766,0,"15",0
"9063",2197,1,2053,"2013-02-26","2018-10-11",9062,0,"1",0
"62337",1596,0,256,"2018-01-26","2018-10-09",62336,0,"7",0
"141732",2810,0,1721,"2014-01-09","2018-09-26",141731,0,"8",0
"82893",540,1,2642,"2011-07-15","2018-10-08",82892,0,"1",0
"27083",313,0,1403,"2014-11-27","2018-09-30",27082,0,"1",0
"119644",639,1,880,"2016-05-15","2018-10-12",119643,0,"1",0
"7392",35727,0,1678,"2014-03-09","2018-10-12",7391,0,"1",1
"155133",2259,0,303,"2017-12-08","2018-10-07",155132,0,"1",0
"100270",479,1,1072,"2015-10-30","2018-10-06",100269,0,"1",0
"19921",1070,0,464,"2017-07-02","2018-10-09",19920,0,"1",0
"111972",5163,0,182,"2018-04-12","2018-10-11",111971,0,"1",1
"28807",3349,0,1566,"2014-06-24","2018-10-07",28806,0,"10",0
"95983",7837,1,1843,"2013-09-22","2018-10-09",95982,0,"1",0
"22479",24995,0,1007,"2016-01-08","2018-10-11",22478,0,"13",1
"90428",746,1,2033,"2013-03-08","2018-10-01",90427,0,"1",0
"93928",1434,0,1953,"2013-06-07","2018-10-12",93927,0,"1",1
"46074",90476,1,1727,"2014-01-19","2018-10-12",46073,0,"1",1
"134645",5199,1,2766,"2011-01-02","2018-07-30",134644,0,"1",0
"25398",1389,1,1231,"2015-05-30","2018-10-12",25397,0,"1",0
"162908",29600,0,665,"2016-12-15","2018-10-11",162907,0,"5",1
"58976",2218,1,258,"2018-01-19","2018-10-04",58975,0,"1",1
"59750",6456,1,2332,"2012-05-24","2018-10-12",59749,0,"1",0
"158795",39513100,1,2762,"2011-03-21","2018-10-12",158794,0,"1",0
"142959",1856,1,958,"2016-02-27","2018-10-12",142958,0,"1",1
"10669",1448,0,1037,"2015-12-10","2018-10-12",10668,0,"1",1
"76297",5231,1,627,"2017-01-21","2018-10-10",76296,0,"1",1
"99947",3777,0,1011,"2015-11-06","2018-08-13",99946,0,"1",1
"143894",3246,0,733,"2016-10-09","2018-10-12",143893,0,"1",1
"109001",1387,1,1753,"2013-12-14","2018-10-02",109000,0,"1",0
"122456",1609,0,1450,"2014-09-27","2018-09-16",122455,0,"1",1
"74177",112394,0,1689,"2014-02-26","2018-10-12",74176,0,"1",1
"150116",1885,1,1625,"2014-04-30","2018-10-11",150115,0,"1",1
"83740",1995,1,198,"2018-03-19","2018-10-03",83739,0,"1",1
"146010",5675,1,1510,"2014-08-21","2018-10-09",146009,0,"1",1
"78661",3900,1,1897,"2013-07-15","2018-09-24",78660,0,"1",1
"49869",2566,0,1354,"2015-01-27","2018-10-12",49868,0,"1",0
"79308",154,0,987,"2016-01-24","2018-10-07",79307,0,"1",0
"92084",372,1,1422,"2014-11-20","2018-10-12",92083,0,"1",0
"167127",7658,0,2080,"2013-01-30","2018-10-11",167126,0,"1",1
"164373",189672,0,2770,"2011-03-13","2018-10-12",164372,0,"1",0
"125076",259,0,785,"2016-08-18","2018-10-12",125075,0,"1",0
"156207",23292,0,1603,"2014-05-17","2018-10-06",156206,0,"1",1
"83775",685,0,1667,"2014-03-16","2018-10-08",83774,0,"1",0
"151869",7212,0,2251,"2012-08-12","2018-10-11",151868,0,"1",1
"85825",4970,0,2230,"2012-08-27","2018-10-05",85824,0,"1",0
"137107",72394,1,1889,"2013-08-08","2018-10-10",137106,0,"1",1
"18005",4979,1,1603,"2014-05-19","2018-10-08",18004,0,"1",1
"116571",2033,1,627,"2017-01-23","2018-10-12",116570,0,"1",1
"8264",57294,1,876,"2016-05-18","2018-10-11",8263,0,"7",1
"12649",582,0,137,"2018-04-22","2018-09-06",12648,0,"1",0
"139002",237289,1,1802,"2013-11-05","2018-10-12",139001,0,"1",1
"87751",27158,1,1864,"2013-09-04","2018-10-12",87750,0,"8",1
"65827",7873,1,2398,"2012-03-19","2018-10-12",65826,0,"7",0
"121886",3909,0,1311,"2015-03-11","2018-10-12",121885,0,"1",1
"160412",1564,0,901,"2016-04-24","2018-10-12",160411,0,"5",0
"167971",139,1,1351,"2015-01-23","2018-10-05",167970,0,"1",0
"152495",39493,0,1296,"2015-03-25","2018-10-11",152494,0,"7",1
"79172",1096,1,1118,"2015-09-20","2018-10-12",79171,0,"1",0
"167941",1152,1,1553,"2014-06-26","2018-09-26",167940,0,"1",0
"61580",27667,1,864,"2016-05-31","2018-10-12",61579,0,"8",1
"115528",17176,0,721,"2016-10-21","2018-10-12",115527,0,"3",1
"163506",3405,1,1915,"2013-07-14","2018-10-11",163505,0,"1",1
"22674",29037,0,1170,"2015-07-30","2018-10-12",22673,0,"5",1
"9548",7631,1,1800,"2013-11-07","2018-10-12",9547,0,"1",0
"124970",3859,1,1655,"2014-03-25","2018-10-05",124969,0,"1",0
"83948",3035,1,136,"2018-03-31","2018-08-14",83947,0,"1",1
"100988",5591,1,2315,"2012-06-08","2018-10-10",100987,0,"1",0
"11063",213578,0,3511,"2009-03-02","2018-10-12",11062,0,"1",0
"54558",12971,1,2019,"2013-04-02","2018-10-12",54557,0,"1",1
"30708",541,0,905,"2016-02-25","2018-08-18",30707,0,"1",0
"50722",3622,0,1773,"2013-11-30","2018-10-08",50721,0,"1",0
"22129",2266,0,2608,"2011-08-21","2018-10-11",22128,0,"1",0
"124347",2708,1,1669,"2014-03-16","2018-10-10",124346,0,"1",1
"81807",111610,1,2074,"2013-02-06","2018-10-12",81806,0,"1",1
"160846",2066,1,964,"2016-02-20","2018-10-11",160845,0,"6",1
"157798",317,0,1168,"2015-05-17","2018-07-28",157797,0,"1",0
"128469",7375,1,712,"2016-10-29","2018-10-11",128468,0,"10",1
"108319",2189,0,2223,"2012-08-29","2018-09-30",108318,0,"1",0
"74434",2681,0,1739,"2013-06-08","2018-03-13",74433,1,"6",0
"34322",3174,1,2251,"2012-08-03","2018-10-02",34321,0,"1",0
"36383",946,1,1173,"2015-07-27","2018-10-12",36382,0,"1",1
"123899",4673,0,2030,"2013-03-09","2018-09-29",123898,0,"7",0
"137756",20006,1,725,"2016-10-16","2018-10-11",137755,0,"1",1
"86716",9399142,1,2692,"2011-05-30","2018-10-12",86715,0,"1",0
"162061",1911,1,2009,"2013-04-11","2018-10-11",162060,0,"1",1
"7120",19293,0,1144,"2015-08-22","2018-10-09",7119,0,"1",1
"54738",1171,0,1799,"2013-07-21","2018-06-24",54737,1,"2",0
"23344",6281,1,1159,"2015-08-09","2018-10-11",23343,0,"7",0
"96569",132,0,1571,"2014-06-12","2018-09-30",96568,0,"1",0
"122881",2967,0,2253,"2012-08-10","2018-10-11",122880,0,"1",1
"87436",302,0,1583,"2014-03-11","2018-07-11",87435,1,"1",0
"158118",4292,0,910,"2016-04-15","2018-10-12",158117,0,"1",1
"56075",1380,1,2208,"2012-09-25","2018-10-12",56074,0,"1",0
"90202",887,1,2322,"2009-05-26","2015-10-04",90201,1,"11",0
"116239",2977,1,1122,"2015-09-16","2018-10-12",116238,0,"2",0
"99527",18382,0,2278,"2012-07-16","2018-10-11",99526,0,"1",0
"1229",1337,0,1355,"2015-01-26","2018-10-12",1228,0,"1",1
"32317",7151,0,203,"2018-03-23","2018-10-12",32316,0,"7",1
"33819",18009,0,2212,"2012-09-16","2018-10-07",33818,0,"5",0
"10002",2084,1,1085,"2015-10-22","2018-10-11",10001,0,"1",0
"144927",143,0,1161,"2015-07-28","2018-10-01",144926,0,"1",0
"3704",661,0,1828,"2013-09-26","2018-09-28",3703,0,"1",0
"46507",340625,0,2319,"2012-06-06","2018-10-12",46506,0,"12",0
"98849",20776,0,1607,"2014-05-14","2018-10-07",98848,0,"2",1
"166527",998,1,432,"2017-07-29","2018-10-04",166526,0,"7",0
"88482",549,1,1501,"2014-07-31","2018-09-09",88481,0,"1",0
"126433",1034,1,1094,"2015-09-25","2018-09-23",126432,0,"1",0
"93829",48975,1,705,"2016-11-06","2018-10-12",93828,0,"1",1
"101534",817,1,2315,"2012-05-26","2018-09-27",101533,0,"1",0
"12550",5375,1,1527,"2014-08-06","2018-10-11",12549,0,"1",0
"49539",229,0,2713,"2011-05-02","2018-10-05",49538,0,"1",0
"164874",666,0,1140,"2015-08-29","2018-10-12",164873,0,"1",0
"573",28421,0,1541,"2014-07-24","2018-10-12",572,0,"8",1
"132980",9223,0,734,"2016-10-08","2018-10-12",132979,0,"1",1
"164489",2425,1,2489,"2011-12-14","2018-10-07",164488,0,"1",0
"27668",306,0,2071,"2012-12-08","2018-08-10",27667,0,"1",0
"112499",1303,1,2571,"2011-08-27","2018-09-10",112498,0,"1",0
"125770",159,0,1622,"2014-03-01","2018-08-09",125769,0,"1",0
"35776",9238,0,1855,"2013-09-13","2018-10-12",35775,0,"14",1
"154086",1277,0,2259,"2012-08-05","2018-10-12",154085,0,"1",0
"159319",92218,1,2302,"2012-06-23","2018-10-12",159318,0,"1",1
"252",2013,1,684,"2016-11-27","2018-10-12",251,0,"1",0
"4739",1840,0,1523,"2014-07-28","2018-09-28",4738,0,"1",0
"79488",210437,0,1762,"2013-12-14","2018-10-11",79487,0,"1",0
"4213",270,1,1586,"2014-03-15","2018-07-18",4212,0,"1",0
"158892",142371,1,2178,"2012-10-25","2018-10-12",158891,0,"1",1
"62605",117649,0,1878,"2013-08-21","2018-10-12",62604,0,"16",0
"155694",5986,0,2590,"2011-08-28","2018-09-30",155693,0,"1",0
"20233",6981,0,535,"2017-04-25","2018-10-12",20232,0,"4",1
"85290",1455,0,1665,"2014-03-20","2018-10-10",85289,0,"1",0
"50857",950,0,2434,"2012-01-14","2018-09-13",50856,0,"2",0
"25934",4579,0,1094,"2015-10-11","2018-10-09",25933,0,"1",1
"16959",12190,1,3349,"2009-07-23","2018-09-23",16958,0,"1",0
"67151",629,0,472,"2017-06-03","2018-09-18",67150,0,"1",0
"141232",37277,0,2277,"2012-07-18","2018-10-12",141231,0,"2",1
"162067",78419,0,1600,"2014-05-26","2018-10-12",162066,0,"8",0
"60519",3680,1,1526,"2014-07-04","2018-09-07",60518,0,"1",1
"148080",34876,1,1561,"2014-07-04","2018-10-12",148079,0,"1",1
"594",952,0,545,"2017-04-15","2018-10-12",593,0,"1",0
"80339",56566,1,2600,"2011-08-30","2018-10-12",80338,0,"13",0
"120410",1042,0,2038,"2013-02-17","2018-09-17",120409,0,"6",0
"43426",1983,0,388,"2017-09-09","2018-10-02",43425,0,"1",0
"134597",881,0,1294,"2015-03-24","2018-10-08",134596,0,"1",0
"100575",883,0,1914,"2013-07-11","2018-10-07",100574,0,"1",0
"5906",1627,0,371,"2017-09-19","2018-09-25",5905,0,"1",1
"31733",14223,0,987,"2016-01-29","2018-10-12",31732,0,"1",1
"86986",29353,1,1147,"2015-08-22","2018-10-12",86985,0,"8",1
"86472",43541,1,557,"2017-04-03","2018-10-12",86471,0,"1",1
"152322",10568,1,317,"2017-11-29","2018-10-12",152321,0,"1",1
"127437",1523,1,698,"2016-11-13","2018-10-12",127436,0,"2",1
"139660",379,0,2417,"2012-02-18","2018-10-01",139659,0,"1",0
"145442",5012,0,391,"2017-09-10","2018-10-06",145441,0,"3",1
"31782",17595,0,1438,"2014-11-02","2018-10-10",31781,0,"1",1
"37516",39908,1,1860,"2013-09-08","2018-10-12",37515,0,"14",1
"155023",74991,0,1711,"2014-02-04","2018-10-12",155022,0,"1",1
"127685",428,0,512,"2017-05-16","2018-10-10",127684,0,"8",0
"32826",28699,1,1403,"2014-12-09","2018-10-12",32825,0,"1",1
"85693",3014,1,1445,"2014-09-12","2018-08-27",85692,0,"1",0
"6494",18255,1,2257,"2012-06-26","2018-08-31",6493,0,"12",0
"108559",37194,0,1134,"2015-09-04","2018-10-12",108558,0,"12",1
"151789",3153,0,1383,"2014-12-25","2018-10-08",151788,0,"1",1
"24735",10603,0,1017,"2015-12-29","2018-10-11",24734,0,"7",0
"112943",1369,0,452,"2017-04-27","2018-07-23",112942,0,"1",0
"146271",586,0,2492,"2011-12-08","2018-10-04",146270,0,"1",0
"112025",14940,1,1874,"2013-08-25","2018-10-12",112024,0,"1",1
"158984",19137,0,760,"2016-09-12","2018-10-12",158983,0,"4",1
"80680",31737,1,776,"2016-08-27","2018-10-12",80679,0,"5",1
"11516",116959,0,2004,"2013-04-17","2018-10-12",11515,0,"1",1
"44803",112546,0,1188,"2015-07-12","2018-10-12",44802,0,"5",0
"60192",19651,1,634,"2017-01-16","2018-10-12",60191,0,"5",1
"90032",44020,1,1652,"2014-04-04","2018-10-12",90031,0,"1",1
"89368",13857,1,1282,"2015-03-28","2018-09-30",89367,0,"1",0
"19258",11194,0,1734,"2013-12-05","2018-09-04",19257,0,"1",1
"153724",310251,1,1714,"2014-02-01","2018-10-12",153723,0,"1",1
"98638",4696,0,1102,"2015-10-03","2018-10-09",98637,0,"21",0
"45874",1157,1,1105,"2015-09-06","2018-09-15",45873,0,"1",0
"1080",957334,1,1859,"2013-09-09","2018-10-12",1079,0,"1",0
"36300",621005,1,2478,"2011-12-17","2018-09-29",36299,0,"1",0
"163011",55,0,1318,"2015-03-01","2018-10-09",163010,0,"1",0
"162403",34193,0,1347,"2015-02-03","2018-10-12",162402,0,"13",1
"27296",4096,0,1840,"2013-08-27","2018-09-10",27295,0,"1",0
"48943",2066,0,2324,"2012-06-01","2018-10-12",48942,0,"1",1
"28660",1621,1,1479,"2014-09-09","2018-09-27",28659,0,"1",0
"157427",5262,0,1492,"2014-09-08","2018-10-09",157426,0,"1",1
"130808",777,1,1162,"2015-08-07","2018-10-12",130807,0,"1",1
"17116",71328,1,2488,"2011-12-20","2018-10-12",17115,0,"1",1
"57306",5030,1,3327,"2009-09-01","2018-10-11",57305,0,"1",1
"157906",6157,1,1373,"2015-01-07","2018-10-11",157905,0,"1",1
"155604",2129,0,2097,"2012-12-07","2018-09-04",155603,0,"1",0
"40722",5646,0,694,"2016-11-17","2018-10-12",40721,0,"1",1
"154479",7109,0,1639,"2014-04-17","2018-10-12",154478,0,"1",1
"143386",6658,1,1146,"2015-08-21","2018-10-10",143385,0,"2",1
"87803",22430,0,2662,"2011-05-18","2018-08-31",87802,0,"1",0
"85634",8605,1,1756,"2013-12-21","2018-10-12",85633,0,"1",1
"89389",12408,1,1677,"2014-03-08","2018-10-10",89388,0,"1",1
"29952",4629,1,2448,"2012-01-28","2018-10-11",29951,0,"7",0
"111835",1508,1,2395,"2012-03-22","2018-10-12",111834,0,"13",0
"108413",28998,1,2118,"2012-12-22","2018-10-10",108412,0,"1",1
"45180",6874,1,1457,"2014-10-16","2018-10-12",45179,0,"1",1
"37149",21880,0,3111,"2010-04-04","2018-10-10",37148,0,"1",1
"143329",3615,1,4025,"2007-10-05","2018-10-12",143328,0,"1",1
"144829",2539,0,2034,"2013-02-11","2018-09-07",144828,0,"1",1
"119179",4307,1,1479,"2014-09-24","2018-10-12",119178,0,"1",1
"55213",3499,0,2602,"2011-08-28","2018-10-12",55212,0,"1",0
"101945",57787,0,1157,"2015-08-12","2018-10-12",101944,0,"1",1
"28349",1447,1,709,"2016-10-28","2018-10-07",28348,0,"1",1
"37407",12088,1,2723,"2011-04-29","2018-10-12",37406,0,"1",0
"19132",64,1,797,"2016-07-17","2018-09-22",19131,0,"1",0
"87893",3000,1,624,"2017-01-26","2018-10-12",87892,0,"7",1
"115092",4499,1,1668,"2014-03-12","2018-10-05",115091,0,"1",1
"107421",497,0,839,"2016-06-25","2018-10-12",107420,0,"1",0
"157910",674,0,1447,"2014-06-01","2018-05-18",157909,1,"8",0
"48036",3018,0,1094,"2015-10-13","2018-10-11",48035,0,"9",0
"125077",1772,0,480,"2017-06-17","2018-10-10",125076,0,"1",1
